scrubbed_genus,scrubbed_species_binomial,latitude,longitude,extant_of_fossil,date_collected,datasource,dataset,dataowner,custodial_institution_codes,collection_code,datasource_id,is_new_world,on map coded,gbifID(OnlyRecordedForC.pechuelii)
Serjania,Serjania communis,-24.805,-47.878417,extant,10/31/13,GBIF,Universidade Tecnológica Federal do Paraná (UTFPR),Universidade Tecnológica Federal do Paraná (UTFPR),Universidade Tecnológica Federal do Paraná (UTFPR),HCF,2459,1,NA,
Serjania,Serjania lethalis,-15.947222,-47.877778,extant,9/20/04,GBIF,Universidade Tecnológica Federal do Paraná (UTFPR),Universidade Tecnológica Federal do Paraná (UTFPR),Universidade Tecnológica Federal do Paraná (UTFPR),HCF,2459,1,NA,
Serjania,Serjania lethalis,-15.947222,-47.877778,extant,9/20/04,SpeciesLink,UTFPR,UTFPR,UTFPR,HCF,1334,1,NA,
Serjania,Serjania reticulata,-15.9508,-47.8758,extant,9/5/89,GBIF,US,US,US,Botany,3271,1,NA,
Serjania,Serjania reticulata,-15.941944,-47.875278,extant,5/24/06,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania reticulata,-15.941944,-47.875278,extant,5/24/06,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania reticulata,-15.941111,-47.868056,extant,5/25/88,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania reticulata,-15.9411111,-47.8680556,extant,5/25/88,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1,NA,
Serjania,Serjania communis,-24.6,-47.866667,extant,9/26/95,SpeciesLink,IAC,IAC,IAC,IAC,1365,1,NA,
Serjania,Serjania erecta,-15.683333,-47.866667,extant,12/4/96,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania paucidentata,-0.616667,-47.866667,extant,NA,GBIF,UEPA,UEPA,UEPA,MFS,1490,1,NA,
Serjania,Serjania communis,-24.6,-47.866667,extant,9/26/95,GBIF,IAC,IAC,IAC,IAC,3493,1,NA,
Serjania,Serjania fuscifolia,-24.6,-47.866667,extant,7/23/95,SpeciesLink,IAC,IAC,IAC,IAC,1365,1,NA,
Serjania,Serjania fuscifolia,-24.6,-47.866667,extant,7/23/95,GBIF,IAC,IAC,IAC,IAC,3493,1,NA,
Serjania,Serjania erecta,-15.683333,-47.866667,extant,12/4/96,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania lethalis,-15.949444,-47.864167,extant,9/2/98,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania lethalis,-15.9494444,-47.8641667,extant,9/2/98,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1,NA,
Serjania,Serjania reticulata,-15.9466666,-47.8586111,extant,5/12/98,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1,NA,
Serjania,Serjania reticulata,-15.946667,-47.858611,extant,5/12/98,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania lethalis,-15.650278,-47.856667,extant,5/2/02,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania lethalis,-15.650278,-47.856667,extant,5/2/02,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania fuscifolia,-21.65,-47.85,extant,6/20/61,GBIF,US,US,US,Botany,3271,1,NA,
Serjania,Serjania laruotteana,-21.65,-47.85,extant,6/20/61,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania fuscifolia,-21.65,-47.85,extant,6/20/61,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania laruotteana,-21.65,-47.85,extant,6/20/61,GBIF,US,US,US,Botany,3271,1,NA,
Serjania,Serjania fuscifolia,-21.65,-47.85,extant,6/20/61,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania laruotteana,-21.65,-47.85,extant,6/20/61,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania fuscifolia,-21.65,-47.85,extant,6/20/61,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania fuscifolia,-21.65,-47.85,extant,6/20/61,SpeciesLink,US,US,US,NMNH-Botany_BR,941,1,NA,
Serjania,Serjania fuscifolia,-21.65,-47.85,extant,6/20/61,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania paucidentata,-0.729167,-47.848056,extant,8/1/12,GBIF,UFMA,UFMA,UFMA,MAR,3744,1,NA,
Serjania,Serjania communis,-24.4875,-47.8436,extant,7/17/65,GBIF,IAC,IAC,IAC,IAC,3493,1,NA,
Serjania,Serjania communis,-24.4875,-47.8436,extant,7/17/65,SpeciesLink,IAC,IAC,IAC,IAC,1365,1,NA,
Serjania,Serjania communis,-24.900806,-47.84175,extant,9/6/94,GBIF,USP,USP,USP,SPF,3527,1,NA,
Serjania,Serjania communis,-24.900833,-47.841667,extant,9/6/94,SpeciesLink,UNICAMP,UNICAMP,UNICAMP,UEC,1030,1,NA,
Serjania,Serjania communis,-24.900833,-47.841667,extant,9/6/94,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1,NA,
Serjania,Serjania communis,-24.900806,-47.841667,extant,9/6/94,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania communis,-24.886722,-47.837556,extant,4/30/12,GBIF,Universidade Tecnológica Federal do Paraná (UTFPR),Universidade Tecnológica Federal do Paraná (UTFPR),Universidade Tecnológica Federal do Paraná (UTFPR),HCF,2459,1,NA,
Serjania,Serjania erecta,-15.833333,-47.833333,extant,1/30/91,GBIF,USP,USP,USP,SPF,3527,1,NA,
Serjania,Serjania pinnatifolia,-21.216667,-47.833333,extant,6/8/06,GBIF,USP,USP,USP,SPF,3527,1,NA,
Serjania,Serjania pinnatifolia,-21.216667,-47.833333,extant,6/6/06,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania pinnatifolia,-21.216667,-47.833333,extant,6/6/06,GBIF,USP,USP,USP,SPF,3527,1,NA,
Serjania,Serjania obtusidentata,-15.7833,-47.82337,extant,9/14/65,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania lethalis,-22.252778,-47.822778,extant,12/12/07,SpeciesLink,UNICAMP,UNICAMP,UNICAMP,UEC,1030,1,NA,
Serjania,Serjania acoma,-15.66,-47.817,extant,5/1/66,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania ovalifolia,-15.62426,-47.8167,extant,11/8/65,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania erecta,-22.25,-47.816667,extant,2/11/89,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1,NA,
Serjania,Serjania erecta,-15.642777,-47.808333,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania erecta,-18.007917,-47.807222,extant,5/17/11,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania erecta,-18.02615,-47.80297,extant,1/22/70,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania hebecarpa,-15.9,-47.8,extant,4/28/66,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania obtusidentata,-15.6,-47.8,extant,8/21/64,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania erecta,-15.817222,-47.797778,extant,1/27/16,GBIF,Jardim Botânico de Brasília (JBB),Jardim Botânico de Brasília (JBB),Jardim Botânico de Brasília (JBB),HEPH,2371,1,NA,
Serjania,Serjania erecta,-15.760833,-47.795833,extant,2/26/70,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania reticulata,-15.760833,-47.795833,extant,2/26/70,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania paucidentata,-1.16944,-47.79528,extant,12/13/78,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania erecta,-22.164417,-47.789278,extant,4/29/94,GBIF,UEM,UEM,UEM,HUEM,2180,1,NA,
Serjania,Serjania erecta,-22.164167,-47.789167,extant,4/29/94,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1,NA,
Serjania,Serjania obtusidentata,-23.597222,-47.78775,extant,10/6/93,GBIF,UEM,UEM,UEM,HUEM,2180,1,NA,
Serjania,Serjania meridionalis,-15.6555,-47.78471,extant,5/7/66,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania erecta,-15.61667,-47.76667,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania caracasana,-22.601111,-47.76,extant,8/2/93,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania glutinosa,-15.954444,-47.725556,extant,3/12/02,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania glutinosa,-15.954444,-47.725556,extant,3/12/02,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania reticulata,-15.609722,-47.72,extant,4/2/02,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania reticulata,-15.609722,-47.72,extant,4/2/02,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania reticulata,-15.5916,-47.71872,extant,5/14/66,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania reticulata,-15.633333,-47.716667,extant,2/20/13,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania communis,-21.555,-47.7044,extant,8/17/98,GBIF,IAC,IAC,IAC,IAC,3493,1,NA,
Serjania,Serjania communis,-21.555,-47.7044,extant,8/17/98,SpeciesLink,IAC,IAC,IAC,IAC,1365,1,NA,
Serjania,Serjania reticulata,-14.1167,-47.70192,extant,2/9/66,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania glutinosa,-18.044972,-47.701528,extant,6/3/05,GBIF,UFG,UFG,UFG,UFG,3801,1,NA,
Serjania,Serjania obtusidentata,-16.738278,-47.699056,extant,5/24/10,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania reticulata,-13.943889,-47.696111,extant,4/15/09,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania reticulata,-13.9439,-47.6961,extant,4/15/09,GBIF,US,US,US,Botany,3271,1,NA,
Serjania,Serjania glutinosa,-13.62975,-47.689111,extant,4/19/13,GBIF,MBM,MBM,MBM,MBM,3422,1,NA,
Serjania,Serjania reticulata,-15.73333,-47.68333,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania reticulata,-15.659444,-47.678056,extant,1/21/02,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania reticulata,-15.659444,-47.678056,extant,1/21/02,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania lethalis,-19.15278,-47.67444,extant,8/12/87,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania paradoxa,-15.52633,-47.6667,extant,10/2/65,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania reticulata,-16.75,-47.666667,extant,10/1/96,GBIF,UFG,UFG,UFG,UFG,3801,1,NA,
Serjania,Serjania reticulata,-16.75,-47.666667,extant,10/1/96,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania reticulata,-16.75,-47.666667,extant,10/1/96,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania reticulata,-16.75,-47.666666,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania reticulata,-24.205555,-47.666666,extant,4/2/13,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1,NA,
Serjania,Serjania reticulata,-24.205555,-47.666666,extant,4/2/13,GBIF,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",ESA,2472,1,NA,
Serjania,Serjania reticulata,-24.205556,-47.666389,extant,4/2/13,GBIF,MBM,MBM,MBM,MBM,3422,1,NA,
Serjania,Serjania fuscifolia,-22.924444,-47.663056,extant,6/7/15,GBIF,IF,IF,IF,SPSF,2774,1,NA,
Serjania,Serjania fuscifolia,-22.924167,-47.662778,extant,6/7/15,GBIF,IF,IF,IF,SPSF,2774,1,NA,
Serjania,Serjania fuscifolia,-22.924045,-47.6627,extant,6/7/15,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1,NA,
Serjania,Serjania fuscifolia,-22.924045,-47.6627,extant,6/7/15,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1,NA,
Serjania,Serjania glutinosa,-15.96028,-47.66222,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania lethalis,-16.033333,-47.65,extant,1/1/81,SpeciesLink,INPA,INPA,INPA,INPA-Herbario,619,1,NA,
Serjania,Serjania lethalis,-16.0333,-47.65,extant,8/24/81,GBIF,US,US,US,Botany,3271,1,NA,
Serjania,Serjania lethalis,-16.033333,-47.65,extant,8/24/81,GBIF,Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",2095,1,NA,
Serjania,Serjania lethalis,-16.033333,-47.65,extant,8/24/81,GBIF,IMA,IMA,IMA,MAC,2458,1,NA,
Serjania,Serjania erecta,-15.758889,-47.645556,extant,7/19/12,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania marginata,-15.758888,-47.645555,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania reticulata,-15.736667,-47.641389,extant,8/6/02,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania reticulata,-15.736667,-47.641389,extant,8/6/02,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania lethalis,-15.761111,-47.64,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania lethalis,-15.766389,-47.638056,extant,8/3/12,GBIF,UNITINS,UNITINS,UNITINS,HUTO,2430,1,NA,
Serjania,Serjania lethalis,-15.766389,-47.638056,extant,8/3/12,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania lethalis,-15.766388,-47.638055,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania erecta,-15.766111,-47.635833,extant,8/3/12,GBIF,UNITINS,UNITINS,UNITINS,HUTO,2430,1,NA,
Serjania,Serjania marginata,-15.766111,-47.635833,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania erecta,-15.766111,-47.635833,extant,8/3/12,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania ovalifolia,-15.838889,-47.633333,extant,8/20/02,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania communis,-24.7,-47.633333,extant,1/11/99,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1,NA,
Serjania,Serjania ovalifolia,-15.838889,-47.633333,extant,8/20/02,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania erecta,-21.044444,-47.627778,extant,11/10/94,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania erecta,-21.044444,-47.627778,extant,11/10/94,GBIF,USP,USP,USP,SPF,3527,1,NA,
Serjania,Serjania lethalis,-16.76861,-47.61333,extant,10/16/65,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania caracasana,-16.76861,-47.61333,extant,2/16/65,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania communis,-24.235,-47.612778,extant,9/9/94,SpeciesLink,UNICAMP,UNICAMP,UNICAMP,UEC,1030,1,NA,
Serjania,Serjania communis,-24.234944,-47.612639,extant,9/9/94,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania communis,-24.234944,-47.612639,extant,9/9/94,GBIF,USP,USP,USP,SPF,3527,1,NA,
Serjania,Serjania laruotteana,-22.601944,-47.602222,extant,6/15/93,GBIF,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",ESA,2472,1,NA,
Serjania,Serjania marginata,-12.889722,-47.600277,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania reticulata,-15.983333,-47.6,extant,6/3/01,GBIF,Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",2095,1,NA,
Serjania,Serjania reticulata,-15.983333,-47.6,extant,1/1/01,SpeciesLink,INPA,INPA,INPA,INPA-Herbario,619,1,NA,
Serjania,Serjania laruotteana,-15.983333,-47.6,extant,6/6/01,GBIF,Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",2095,1,NA,
Serjania,Serjania laruotteana,-15.983333,-47.6,extant,1/1/01,SpeciesLink,INPA,INPA,INPA,INPA-Herbario,619,1,NA,
Serjania,Serjania mansiana,-15.983333,-47.6,extant,6/3/01,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1,NA,
Serjania,Serjania laruotteana,-15.983333,-47.6,extant,6/3/01,GBIF,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",ESA,2472,1,NA,
Serjania,Serjania laruotteana,-15.5905555,-47.5913889,extant,1/1/79,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania ovalifolia,-15.5905555,-47.5913889,extant,1/1/79,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania laruotteana,-15.748333,-47.585277,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania lethalis,-15.583333,-47.583333,extant,NA,GBIF,ULM,ULM,ULM,Herbarium University Ulm,3232,1,NA,
Serjania,Serjania obtusidentata,-15.725833,-47.58,extant,8/6/02,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania obtusidentata,-15.725833,-47.58,extant,8/6/02,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania laruotteana,-21.689289,-47.579831,extant,6/29/03,GBIF,IMA,IMA,IMA,MAC,2458,1,NA,
Serjania,Serjania lethalis,-21.612222,-47.578056,extant,9/4/95,GBIF,USP,USP,USP,SPF,3527,1,NA,
Serjania,Serjania erecta,-21.612222,-47.578056,extant,12/12/97,GBIF,USP,USP,USP,SPF,3527,1,NA,
Serjania,Serjania lethalis,-21.61222,-47.57805,extant,9/4/95,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania meridionalis,-21.683333,-47.566667,extant,10/1/02,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania erecta,-21.6,-47.566667,extant,12/14/95,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania reticulata,-21.6,-47.566667,extant,5/2/96,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania fuscifolia,-21.683333,-47.566667,extant,9/1/03,GBIF,IAP,IAP,IAP,PACA-AGP,1722,1,NA,
Serjania,Serjania reticulata,-21.6,-47.566667,extant,7/5/96,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania lethalis,-21.6,-47.566667,extant,9/4/95,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania meridionalis,-21.6833333,-47.5666667,extant,10/1/02,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1,NA,
Serjania,Serjania reticulata,-24.1653,-47.55991,extant,3/28/13,GBIF,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",ESA,2472,1,NA,
Serjania,Serjania erecta,-15.756666,-47.550833,extant,NA,GBIF,Cenargen,Cenargen,Cenargen,CEN,3199,1,NA,
Serjania,Serjania lethalis,-21.47,-47.54972,extant,7/24/63,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania erecta,-14.136667,-47.538056,extant,1/22/05,SpeciesLink,ESALQ,ESALQ,ESALQ,ESA,479,1,NA,
Serjania,Serjania erecta,-14.136667,-47.538056,extant,1/22/05,GBIF,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",ESA,2472,1,NA,
Serjania,Serjania erecta,-14.136667,-47.538056,extant,1/22/05,GBIF,UFG,UFG,UFG,UFG,3801,1,NA,
Serjania,Serjania erecta,-14.136667,-47.538056,extant,1/22/05,GBIF,UEFS,UEFS,UEFS,HUEFS,2756,1,NA,
Serjania,Serjania velutina,-14.790278,-47.5333333,extant,3/17/71,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania erecta,-14.790278,-47.5333333,extant,3/17/71,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania pinnatifolia,-14.72711,-47.5333333,extant,3/15/71,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania reticulata,-22.1049,-47.5259,extant,4/17/94,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1,NA,
Serjania,Serjania lethalis,-14.70583,-47.52444,extant,8/15/90,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania communis,-24.4033,-47.5237,extant,9/28/95,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1,NA,
Serjania,Serjania communis,-24.363,-47.5237,extant,9/26/95,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1,NA,
Serjania,Serjania lethalis,-11.0465,-47.5194,extant,10/6/07,GBIF,US,US,US,Botany,3271,1,NA,
Serjania,Serjania meridionalis,-22.576589,-47.519111,extant,6/18/08,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1,NA,
Serjania,Serjania fuscifolia,-22.576589,-47.519109,extant,7/15/08,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1,NA,
Serjania,Serjania erecta,-14.26131,-47.5167,extant,3/20/69,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania reticulata,-14.20708,-47.5167,extant,3/22/69,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania obtusidentata,-19.85,-47.516667,extant,8/16/81,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania obtusidentata,-19.85,-47.5166667,extant,8/16/81,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1,NA,
Serjania,Serjania reticulata,-14.716667,-47.51,extant,5/30/97,GBIF,UFG,UFG,UFG,UFG,3801,1,NA,
Serjania,Serjania reticulata,-14.1325,-47.50972,extant,3/20/71,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania communis,-24.54029,-47.50303,extant,9/6/94,GBIF,UNICAMP,UNICAMP,UNICAMP,UEC,2136,1,NA,
Serjania,Serjania caracasana,-13.766667,-47.5,extant,1/1/94,SpeciesLink,INPA,INPA,INPA,INPA-Herbario,619,1,NA,
Serjania,Serjania caracasana,-13.766667,-47.5,extant,5/23/94,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania reticulata,-13.89039,-47.5,extant,3/8/69,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania hebecarpa,-14.5,-47.5,extant,NA,SpeciesLink,US,US,US,NMNH-Botany_BR,941,1,NA,
Serjania,Serjania velutina,-15.25,-47.5,extant,1/1/95,MO,MO,MO,MO,NA,280,1,NA,
Serjania,Serjania velutina,-13.86327,-47.5,extant,3/9/69,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania erecta,-22.0333333,-47.5,extant,10/27/94,SpeciesLink,JBRJ,JBRJ,JBRJ,JBRJ_RB,249,1,NA,
Serjania,Serjania lethalis,-22.033333,-47.5,extant,7/19/94,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania trichomisca,-13.86327,-47.5,extant,3/9/69,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania caracasana,-13.766667,-47.5,extant,5/23/94,GBIF,Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),Instituto Nacional de Pesquisas da Amazônia (INPA),"Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",2095,1,NA,
Serjania,Serjania erecta,-22.033333,-47.5,extant,10/27/94,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
Serjania,Serjania reticulata,-14.116667,-47.5,extant,2/15/79,GBIF,UnB,UnB,UnB,UB,3120,1,NA,
Serjania,Serjania erecta,-22.033333,-47.5,extant,10/27/94,GBIF,USP,USP,USP,SPF,3527,1,NA,
Serjania,Serjania velutina,-15.25,-47.5,extant,6/19/95,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania erecta,-22.033333,-47.5,extant,10/27/94,GBIF,JBRJ,JBRJ,JBRJ,RB,1928,1,NA,
Serjania,Serjania suborbicularis,-13.86327,-47.5,extant,3/9/69,NY,NY,NY,NY,Herbarium,104,1,NA,
Serjania,Serjania lethalis,-22.0331,-47.5,extant,4/1/94,SpeciesLink,FAPESP,FAPESP,FAPESP,SinBiota,196,1,NA,
Serjania,Serjania reticulata,-14.116667,-47.5,extant,2/15/79,SpeciesLink,UnB,UnB,UnB,UB,1227,1,NA,
Serjania,Serjania erecta,-22.0331,-47.5,extant,4/1/94,SpeciesLink,FAPESP,FAPESP,FAPESP,SinBiota,196,1,NA,
Serjania,Serjania erecta,-14.5,-47.5,extant,5/20/56,GBIF,US,US,US,Botany,3271,1,NA,
Serjania,Serjania erecta,-14.5,-47.5,extant,4/15/56,GBIF,US,US,US,Botany,3271,1,NA,
Serjania,Serjania hebecarpa,-14.5,-47.5,extant,NA,GBIF,US,US,US,Botany,3271,1,NA,
Serjania,Serjania erecta,-22.033333,-47.5,extant,5/4/94,GBIF,"Instituto de Botânica, IBT","Instituto de Botânica, IBT","Instituto de Botânica, IBT",SP,3012,1,NA,
